id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game_id,player_id,team_id
12607159,0,0,5,0.583,12,7,0.538,13,7,,0,0,29,1,2,21,6,0,0,858037,3547272,21
12607162,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,07,0,2,0,0,0,0,858037,27924547,21
12607160,0,0,1,0.0,0,0,0.5,2,1,0.0,0,0,07,0,1,2,1,0,1,858037,17896036,21
12607161,0,0,2,0.2,5,1,0.2,5,1,0.0,0,0,11,0,1,3,2,0,1,858037,337,21
12607164,3,0,3,0.167,6,1,0.125,8,1,0.0,2,0,26,3,1,3,6,0,1,858037,480,21
12607170,1,1,5,0.3,10,3,0.25,12,3,1.0,2,2,28,0,1,11,5,0,0,858044,68,14
12607171,6,2,7,0.2,5,1,0.381,21,8,0.857,7,6,37,2,4,23,9,2,3,858044,237,14
12607172,1,1,4,0.0,3,0,0.375,8,3,1.0,2,2,22,3,5,8,7,1,0,858044,74,14
12607173,0,0,1,0.4,5,2,0.5,6,3,1.0,2,2,22,0,2,10,1,1,0,858044,45,14
12607174,8,1,7,0.333,3,1,0.364,11,4,0.909,11,10,33,1,2,19,8,3,1,858044,409,14
12607181,6,1,2,0.5,4,2,0.556,18,10,0.636,11,7,31,3,3,29,5,0,4,858044,472,14
12607176,0,0,4,0.0,1,0,0.4,5,2,0.5,2,1,22,1,4,5,5,0,0,858044,166,14
12607179,1,0,1,0.0,0,0,0.0,1,0,0.75,4,3,10,0,1,3,1,0,0,858044,666925,14
12607175,1,0,1,1.0,1,1,1.0,1,1,0.0,0,0,14,0,0,3,1,0,0,858044,38017697,14
12607177,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,248,14
12607180,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,464,14
12607182,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,117,14
12607183,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,38017656,14
12607184,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,17553995,14
12607185,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,38017736,14
12607186,3,0,4,0.25,4,1,0.235,17,4,,0,0,31,2,6,9,6,1,1,858044,66,15
12607187,0,4,5,0.25,4,1,0.375,8,3,0.833,6,5,33,1,5,12,6,1,3,858044,231,15
12607188,2,1,9,,0,0,0.857,7,6,0.444,9,4,26,8,2,16,17,0,1,858044,3,15
12607189,6,0,7,0.5,4,2,0.4,15,6,1.0,2,2,33,1,2,16,8,1,2,858044,3547287,15
12607190,8,0,1,0.167,6,1,0.31,29,9,0.6,5,3,34,2,3,22,3,0,5,858044,666786,15
12607191,0,0,3,0.0,2,0,0.25,4,1,0.5,4,2,15,2,1,4,5,1,1,858044,17896067,15
12607193,0,2,5,0.0,0,0,1.0,7,7,0.6,10,6,22,5,4,20,10,1,1,858044,666505,15
12607194,2,0,1,0.667,6,4,0.667,9,6,1.0,4,4,20,0,0,20,1,0,0,858044,249,15
12607195,1,0,2,0.0,0,0,0.0,0,0,0.0,0,0,09,2,3,0,4,1,0,858044,666703,15
12607192,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858044,38017702,15
12623141,3,1,1,0.2,5,1,0.429,7,3,,0,0,28,0,2,7,1,0,0,858073,68,14
12623142,7,1,7,0.643,14,9,0.552,29,16,1.0,5,5,33,1,0,46,8,2,0,858073,237,14
12623143,0,0,7,0.667,3,2,0.545,11,6,1.0,1,1,29,0,1,15,7,0,2,858073,74,14
12623144,4,0,0,0.167,6,1,0.125,8,1,,0,0,35,2,2,3,2,1,1,858073,45,14
12623152,5,0,0,0.25,4,1,0.308,13,4,0.615,13,8,25,1,1,17,1,2,2,858073,472,14
12623146,0,0,2,0.5,2,1,0.667,3,2,,0,0,17,0,0,5,2,1,0,858073,38017697,14
12623147,0,0,2,,0,0,0.667,6,4,0.0,3,0,14,4,2,8,6,0,0,858073,166,14
12623151,1,0,1,0.0,2,0,0.4,5,2,0.0,0,0,12,0,2,4,1,0,0,858073,666925,14
12623149,1,0,0,0.0,0,0,0.5,2,1,0.5,2,1,05,0,0,3,0,0,0,858073,38017656,14
12623148,0,1,1,0.0,0,0,0.0,1,0,0.0,0,0,05,0,1,0,1,0,0,858073,248,14
12623153,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858073,117,14
12623154,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858073,666609,14
12623155,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858073,17553995,14
12623156,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858073,464,14
12623157,3,2,7,0.0,4,0,0.688,16,11,0.75,4,3,35,2,3,25,9,2,1,858073,274,13
12623158,0,0,1,0.5,2,1,0.5,4,2,0.0,0,0,10,0,1,5,1,0,0,858073,328,13
12623159,0,1,6,0.0,0,0,0.75,4,3,0.0,0,0,34,2,3,6,8,0,1,858073,493,13
12623160,4,1,8,0.333,9,3,0.55,20,11,1.0,2,2,36,1,3,27,9,0,4,858073,172,13
12623161,2,0,3,0.571,7,4,0.5,10,5,0.75,4,3,26,0,0,17,3,2,0,858073,666743,13
12623167,4,0,3,0.8,5,4,0.667,12,8,1.0,2,2,25,1,3,22,4,0,2,858073,380,13
12623150,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,05,1,0,0,1,0,0,858073,38017736,14
12623162,6,1,5,0.5,2,1,0.5,2,1,0.5,2,1,24,1,2,4,6,0,2,858073,33,13
12623164,1,4,4,1.0,2,2,1.0,3,3,0.0,0,0,19,0,3,8,4,0,0,858073,108,13
12623166,5,0,3,0.571,7,4,0.538,13,7,1.0,1,1,26,0,2,19,3,0,2,858073,236,13
12623163,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,03,0,0,0,0,0,0,858073,666511,13
12604850,2,0,3,0.429,7,3,0.636,11,7,0.75,4,3,31,0,3,20,3,1,0,858045,666656,1
12604851,1,1,9,0.75,4,3,0.875,8,7,0.0,0,0,35,0,5,17,9,1,2,858045,101,1
12604852,1,0,5,0.0,0,0,0.5,6,3,1.0,1,1,20,4,1,7,9,0,0,858045,83,1
12604853,12,0,4,0.25,4,1,0.56,25,14,0.0,0,0,37,2,1,29,6,3,1,858045,334,1
12604854,6,0,0,0.143,7,1,0.429,21,9,1.0,8,8,33,1,1,27,1,1,4,858045,490,1
12604858,1,0,0,1.0,1,1,0.4,5,2,0.0,0,0,08,1,0,5,1,0,0,858045,213,1
12604864,1,3,3,,0,0,0.857,7,6,0.667,3,2,27,4,3,14,7,0,0,858045,3547244,1
12604855,2,0,1,0.25,8,2,0.5,12,6,0.0,0,0,24,1,2,14,2,0,0,858045,53,1
12604860,0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,05,1,0,3,1,0,0,858045,17896040,1
12604857,0,0,0,0.5,2,1,0.25,4,1,0.0,0,0,17,0,0,3,0,0,0,858045,38017689,1
12604861,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858045,252,1
12604856,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,153,1
12604859,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,215,1
12604876,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858045,338,20
12604878,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,666860,20
12604879,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,401,20
12604881,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,666675,20
12604882,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,38017720,20
12604883,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,399,20
12604863,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858045,38017722,1
12604862,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858045,4197387,1
12604865,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,3547297,1
12604866,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858045,43516144,1
12604867,2,0,2,0.6,5,3,0.563,16,9,1.0,2,2,39,1,1,23,3,1,2,858045,666423,20
12604868,6,0,8,0.3,10,3,0.5,22,11,0.778,9,7,33,1,1,32,9,0,3,858045,387,20
12604818,1,0,1,0.0,2,0,0.4,5,2,0.0,0,0,22,1,4,4,2,2,0,858038,3547247,6
12604819,2,1,5,0.0,2,0,0.583,12,7,0.75,4,3,37,2,1,17,7,0,0,858038,17896076,6
12604820,2,3,5,,0,0,0.571,7,4,,0,0,31,3,3,8,8,0,1,858038,9,6
12604821,2,2,3,0.625,8,5,0.438,16,7,0.75,4,3,31,2,2,22,5,1,4,858038,277,6
12604822,9,0,2,0.273,11,3,0.4,25,10,1.0,8,8,40,0,0,31,2,2,4,858038,666581,6
12604825,2,0,3,0.75,4,3,0.667,6,4,1.0,1,1,21,1,1,12,4,0,2,858038,285,6
12604828,2,0,3,0.6,5,3,0.556,9,5,,0,0,25,0,0,13,3,1,1,858038,359,6
12604845,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,115,10
12604846,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,185,10
12604847,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,224,10
12604848,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,443,10
12604849,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,475,10
12604837,8,1,1,0.75,4,3,0.692,13,9,1.0,1,1,41,0,2,22,1,1,1,858038,666676,10
12604838,2,0,2,0.417,12,5,0.435,23,10,0.875,8,7,41,1,5,32,3,1,5,858038,666848,10
12604840,0,0,4,0.6,5,3,0.5,10,5,0.0,0,0,16,4,3,13,8,0,3,858038,187,10
12604842,2,0,4,0.5,2,1,0.5,2,1,0.0,0,0,14,1,0,3,5,0,1,858038,17553992,10
12604841,0,1,2,0.5,8,4,0.5,8,4,0.0,0,0,25,0,3,12,2,0,2,858038,7155648,10
12604839,0,0,0,0.667,3,2,0.5,4,2,0.5,2,1,9,0,0,7,0,0,1,858038,38017704,10
12604843,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,38017712,10
12604830,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,322,6
12604831,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,404,6
12604832,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,666940,6
12604833,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858038,666971,6
12604834,4,0,4,0.429,7,3,0.385,13,5,0.667,6,4,35,2,3,17,6,4,4,858038,131,10
12604835,5,0,3,1.0,2,2,0.444,9,4,0.0,2,0,27,0,2,10,3,1,0,858038,17553979,10
12627453,1,0,6,0.667,3,2,0.5,4,2,,0,0,21,1,1,6,7,1,0,858075,68,14
12627454,11,0,8,0.167,6,1,0.4,20,8,0.75,4,3,35,1,0,20,9,0,6,858075,237,14
12627455,0,1,5,,0,0,0.667,3,2,1.0,4,4,21,0,3,8,5,1,0,858075,74,14
12627456,1,1,2,0.429,7,3,0.5,12,6,0.75,4,3,24,0,0,18,2,2,2,858075,45,14
12627457,5,2,5,0.167,6,1,0.25,12,3,0.667,3,2,38,3,3,9,8,4,3,858075,409,14
12627464,4,0,2,0.0,3,0,0.467,15,7,,0,0,28,0,4,14,2,1,3,858075,472,14
12627458,1,1,4,0.5,2,1,0.5,2,1,1.0,2,2,24,0,0,5,4,1,1,858075,38017697,14
12627459,1,4,7,0.333,3,1,0.467,15,7,0.857,7,6,26,5,2,21,12,1,3,858075,117,14
12627461,1,0,5,0.333,3,1,0.571,7,4,0.5,6,3,22,1,0,12,6,1,0,858075,666609,14
12627460,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,1,0,0,858075,166,14
12627463,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,1,858075,666925,14
12627462,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858075,248,14
12627465,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858075,38017656,14
12627466,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858075,17553995,14
12627473,6,0,2,0.0,5,0,0.2,15,3,0.0,0,0,26,1,0,6,3,4,1,858075,3547274,27
12627479,3,0,6,0.167,6,1,0.25,12,3,,0,0,25,1,1,7,7,0,2,858075,391,27
12627474,0,0,0,0.25,4,1,0.444,9,4,0.667,3,2,19,0,2,11,0,0,0,858075,38017692,27
12627475,2,0,2,0.0,2,0,0.6,10,6,1.0,4,4,24,5,2,16,7,2,2,858075,102,27
12627477,2,1,2,0.0,1,0,0.0,2,0,0.0,0,0,14,1,1,0,3,0,3,858075,243,27
12627478,0,0,1,0.25,4,1,0.3,10,3,1.0,2,2,23,0,3,9,1,1,1,858075,305,27
12627476,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,01,0,0,0,0,0,0,858075,129,27
12627480,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858075,666873,27
12627467,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858075,38017736,14
12627468,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858075,464,14
12627469,0,0,4,0.5,6,3,0.45,20,9,1.0,4,4,33,1,3,25,5,0,1,858075,666682,27
12663524,8,0,3,1.0,2,2,0.533,15,8,0.875,8,7,33,0,2,25,3,1,3,858194,227,19
12663525,1,0,2,0.0,0,0,0.25,8,2,0.75,4,3,24,5,2,7,7,0,0,858194,455,19
12663526,0,1,1,0.5,2,1,0.5,8,4,1.0,2,2,29,1,3,11,2,1,1,858194,17896024,19
12663527,5,0,1,0.0,5,0,0.286,14,4,0.8,5,4,33,1,2,12,2,2,4,858194,303,19
12663528,2,1,5,0.0,1,0,0.8,5,4,0.75,4,3,27,1,1,11,6,0,0,858194,340,19
12663529,7,0,0,0.5,2,1,0.5,4,2,0.0,0,0,21,0,2,5,0,2,2,858194,17896097,19
12663530,1,1,4,0.333,3,1,0.333,6,2,,0,0,24,1,2,5,5,2,0,858194,3547293,19
12663532,0,0,3,0.0,1,0,0.6,5,3,0.0,0,0,03,1,0,6,4,0,1,858194,666626,19
12663533,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,03,0,0,0,0,0,0,858194,436,19
12663534,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,207,19
12663535,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,38017677,19
12663536,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,38017663,19
12663537,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,391,19
12663538,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,38017726,19
12663539,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858194,666969,19
12663540,1,0,0,0.333,3,1,0.429,7,3,,0,0,29,0,1,7,0,0,0,858194,3547247,6
12663542,4,2,5,,0,0,0.727,11,8,1.0,4,4,31,6,5,20,11,0,2,858194,9,6
12663543,3,0,5,0.333,9,3,0.571,21,12,1.0,3,3,33,0,0,30,5,1,3,858194,322,6
12663544,7,0,1,0.667,3,2,0.667,6,4,0.5,2,1,23,1,3,11,2,0,3,858194,666581,6
12663545,9,0,5,0.5,4,2,0.5,10,5,1.0,1,1,31,1,4,13,6,2,2,858194,277,6
12663546,0,1,1,0.25,4,1,0.4,5,2,0.0,0,0,26,1,4,5,2,2,1,858194,666940,6
12663547,2,0,2,0.25,4,1,0.25,4,1,0.5,2,1,22,0,2,4,2,0,0,858194,359,6
12663548,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,03,0,0,0,0,1,0,858194,3547279,6
12663549,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,03,0,0,0,0,0,0,858194,343,6
12663550,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,03,0,0,0,0,0,0,858194,284,6
12663556,0,0,4,0.444,9,4,0.583,12,7,1.0,3,3,28,1,4,21,5,0,0,858153,18677986,19
12663557,4,0,4,0.0,3,0,0.536,28,15,0.833,6,5,32,1,4,35,5,0,3,858153,227,19
12663558,5,0,9,0.0,1,0,0.692,13,9,,0,0,24,5,1,18,14,0,0,858153,455,19
12663559,3,0,3,0.0,2,0,0.222,9,2,,0,0,40,1,5,4,4,4,3,858153,17896024,19
12663560,7,0,2,0.4,5,2,0.5,16,8,1.0,5,5,39,0,3,23,2,2,2,858153,303,19
12663561,2,0,4,0.0,3,0,0.0,3,0,0.0,0,0,22,0,2,0,4,0,0,858153,3547293,19
12663562,2,0,2,0.5,4,2,0.636,11,7,1.0,2,2,24,2,1,18,4,0,2,858153,17896097,19
12663563,4,0,5,0.5,2,1,0.5,6,3,0.75,4,3,24,4,1,10,9,0,0,858153,340,19
12663564,1,0,1,0.0,1,0,0.5,2,1,0.0,0,0,06,0,1,2,1,0,0,858153,3547260,19
12663565,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,207,19
12663566,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,180,19
12663567,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,666626,19
12663568,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,436,19
12663569,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,38017677,19
12663570,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,38017663,19
12663571,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,38017726,19
12663572,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858153,666969,19
12663573,0,0,2,0.5,2,1,0.286,7,2,0.75,4,3,19,3,0,8,5,1,0,858153,666609,14
12663574,6,0,9,0.143,7,1,0.455,22,10,0.667,9,6,40,0,2,27,9,0,2,858153,237,14
12663575,3,2,10,0.4,5,2,0.52,25,13,0.857,7,6,38,4,3,34,14,1,2,858153,117,14
12663576,4,1,2,0.0,1,0,0.667,3,2,1.0,3,3,27,0,5,7,2,0,0,858153,45,14
12663577,10,0,2,0.5,2,1,0.167,6,1,1.0,4,4,37,0,3,7,2,1,2,858153,409,14
12663578,4,0,2,0.667,3,2,0.545,11,6,0.5,2,1,23,2,1,15,4,0,2,858153,472,14
12663579,1,0,3,0.429,7,3,0.556,9,5,,0,0,31,3,4,13,6,0,0,858153,68,14
12663580,2,0,0,0.25,4,1,0.5,8,4,1.0,2,2,16,1,1,11,1,1,0,858153,464,14
12663621,4,1,1,0.2,5,1,0.533,15,8,0.5,2,1,32,2,3,18,3,1,2,858169,475,10
12663622,5,0,2,0.333,3,1,0.333,9,3,,0,0,23,0,0,7,2,0,2,858169,17553979,10
12663623,4,2,9,0.0,1,0,0.75,4,3,0.5,2,1,28,1,2,7,10,3,2,858169,185,10
12663624,1,0,3,0.75,16,12,0.682,22,15,,0,0,33,0,1,42,3,0,4,858169,443,10
12663625,12,0,3,0.5,10,5,0.571,14,8,,0,0,29,1,3,21,4,0,4,858169,666848,10
12663626,7,0,2,0.5,8,4,0.5,10,5,0.0,0,0,28,2,3,14,4,0,0,858169,131,10
12663627,4,0,8,,0,0,0.667,3,2,,0,0,22,3,2,4,11,1,1,858169,282,10
12663628,1,0,2,0.667,3,2,0.714,7,5,0.0,1,0,12,1,1,12,3,0,1,858169,187,10
12663629,4,0,2,0.5,2,1,0.333,6,2,0.5,2,1,19,1,0,6,3,0,0,858169,666676,10
12663630,1,0,0,0.0,2,0,0.5,4,2,0.0,0,0,11,0,2,4,0,1,0,858169,17553992,10
12663631,0,0,2,0.0,0,0,1.0,3,3,0.0,0,0,05,0,0,6,2,0,0,858169,3547240,10
12663632,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858169,38017704,10
12663633,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858169,115,10
12663634,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858169,224,10
12663635,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858169,7155648,10
12663636,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858169,38017712,10
12663637,1,0,1,0.667,3,2,0.8,10,8,1.0,1,1,25,1,0,19,2,2,0,858169,17896078,21
12663638,1,1,5,0.0,2,0,0.429,7,3,0.333,6,2,25,0,1,8,5,3,1,858169,38017703,21
12663639,0,0,4,0.5,2,1,0.5,4,2,0.0,0,0,21,1,0,5,5,0,0,858169,38017706,21
12663640,8,1,6,0.0,1,0,0.5,12,6,0.75,4,3,29,1,1,15,7,1,4,858169,17896065,21
12663641,4,0,0,0.0,1,0,0.375,16,6,1.0,8,8,29,0,3,20,0,0,0,858169,175,21
12663642,3,1,3,0.0,2,0,0.0,3,0,0.0,0,0,15,0,1,0,3,0,0,858169,337,21
12663643,0,0,3,0.5,4,2,0.5,4,2,0.0,0,0,18,0,0,6,3,1,1,858169,3547272,21
12663644,1,0,2,0.333,6,2,0.471,17,8,,0,0,25,0,1,18,2,0,1,858169,17896036,21
12663645,2,0,2,0.2,5,1,0.5,8,4,0.0,0,0,19,2,0,9,4,0,2,858169,480,21
12663654,0,0,3,0.5,2,1,0.75,4,3,1.0,2,2,22,0,2,9,3,1,2,858178,2189,25
12663655,1,1,3,0.25,4,1,0.583,12,7,0.875,8,7,40,1,3,22,4,0,4,858178,182,25
12663656,1,0,3,,0,0,0.833,6,5,,0,0,17,3,3,10,6,1,1,858178,147,25
12663657,6,1,2,0.286,7,2,0.333,12,4,1.0,1,1,36,0,2,11,2,3,4,858178,419,25
12663658,11,0,7,0.143,7,1,0.381,21,8,1.0,16,16,40,3,1,33,10,1,5,858178,278,25
12663659,0,1,4,0.5,2,1,0.714,7,5,1.0,2,2,22,3,0,13,7,0,1,858178,38017690,25
12663660,5,0,6,0.0,1,0,0.571,7,4,,0,0,31,2,3,8,8,0,4,858178,17896058,25
12663661,1,0,5,0.333,3,1,0.667,6,4,,0,0,26,0,2,9,5,0,0,858178,666729,25
12663662,0,0,2,1.0,1,1,1.0,3,3,1.0,3,3,07,0,0,10,2,0,0,858178,38017711,25
12663663,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,17896028,25
12663664,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,38124126,25
12663665,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,202,25
12663666,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,39613724,25
12663667,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,17896041,25
12663668,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,349,25
12663669,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,485,25
12663670,4,0,6,0.667,3,2,0.5,14,7,1.0,2,2,37,4,5,18,10,4,0,858178,475,10
12663671,7,1,2,0.0,1,0,0.286,7,2,,0,0,35,4,3,4,6,0,4,858178,185,10
12663672,0,0,4,0.0,0,0,1.0,2,2,0.5,2,1,14,1,4,5,5,0,1,858178,282,10
12663674,7,0,0,0.583,12,7,0.52,25,13,1.0,5,5,35,1,2,38,1,0,2,858178,666848,10
12663675,1,1,1,0.0,2,0,0.25,4,1,0.0,0,0,22,0,2,2,1,0,1,858178,17553979,10
12663676,2,0,2,0.5,10,5,0.5,12,6,1.0,1,1,30,0,0,18,2,3,2,858178,131,10
12663677,0,0,1,0.0,1,0,0.5,2,1,0.0,0,0,11,0,2,2,1,1,0,858178,187,10
12663679,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,17553992,10
12663680,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858178,3547240,10
12663686,0,0,8,0.5,4,2,0.625,8,5,0.667,3,2,26,0,2,14,8,1,1,858162,202,25
12663687,0,2,3,0.143,7,1,0.308,13,4,0.8,5,4,36,0,3,13,3,0,0,858162,182,25
12663688,5,0,4,,0,0,0.556,9,5,,0,0,26,0,4,10,4,0,1,858162,147,25
12663689,5,0,0,0.2,5,1,0.5,16,8,1.0,4,4,35,0,3,21,0,1,2,858162,419,25
12663690,5,0,4,0.286,7,2,0.389,18,7,1.0,12,12,32,0,2,28,4,1,1,858162,278,25
12663691,3,0,2,0.0,5,0,0.0,6,0,0.0,0,0,24,1,1,0,3,0,1,858162,38017690,25
12663692,1,0,3,1.0,1,1,0.286,7,2,0.5,2,1,19,0,3,6,3,0,1,858162,17896058,25
12663693,1,0,1,0.0,1,0,0.5,2,1,0.0,0,0,17,0,1,2,1,1,0,858162,2189,25
12663694,1,0,1,0.333,3,1,0.5,6,3,0.5,2,1,12,0,0,8,1,1,1,858162,666729,25
12663695,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,05,0,1,0,0,0,0,858162,38124126,25
12663696,0,0,0,0.5,2,1,0.5,4,2,1.0,1,1,05,0,0,6,0,0,0,858162,38017711,25
12663697,2,0,1,0.0,1,0,0.0,2,0,0.0,0,0,04,0,0,0,1,0,0,858162,17896028,25
12663698,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858162,39613724,25
12663699,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858162,17896041,25
12663700,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858162,349,25
12663701,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858162,485,25
12663702,0,0,4,0.5,6,3,0.571,7,4,,0,0,22,0,4,11,4,2,0,858162,105,17
12663703,8,0,9,0.0,1,0,0.643,14,9,0.75,8,6,23,4,5,24,13,0,6,858162,15,17
12663704,0,0,8,0.4,5,2,0.75,12,9,0.778,9,7,32,1,3,27,9,1,0,858162,283,17
12663705,1,0,3,0.333,3,1,0.333,3,1,,0,0,25,0,3,3,3,0,1,858162,8,17
12663706,8,0,4,0.25,8,2,0.45,20,9,0.0,0,0,32,0,3,20,4,0,1,858162,214,17
