,Unnamed: 0,id,date,home_team_score,period,postseason,season,visitor_team_score,home_team_id,visitor_team_id,visitor_team_name,visitor_team_name,home_team_name
960,960,858466,2023-03-25,100,4,False,2022,129,16,3,Brooklyn Nets,Brooklyn Nets,Miami Heat
961,961,858470,2023-03-26,108,4,False,2022,118,14,5,Chicago Bulls,Chicago Bulls,Los Angeles Lakers
962,962,858483,2023-03-27,104,4,False,2022,127,12,7,Dallas Mavericks,Dallas Mavericks,Indiana Pacers
963,963,858484,2023-03-28,120,4,False,2022,118,1,6,Cleveland Cavaliers,Cleveland Cavaliers,Atlanta Hawks
964,964,858498,2023-03-29,123,4,False,2022,114,3,11,Houston Rockets,Houston Rockets,Brooklyn Nets
965,965,858500,2023-03-30,88,4,False,2022,107,8,19,New Orleans Pelicans,New Orleans Pelicans,Denver Nuggets
966,966,858509,2023-03-31,121,4,False,2022,117,12,21,Oklahoma City Thunder,Oklahoma City Thunder,Indiana Pacers
967,967,858524,2023-04-02,132,5,False,2022,130,1,7,Dallas Mavericks,Dallas Mavericks,Atlanta Hawks
968,968,858536,2023-04-04,102,4,False,2022,107,3,18,Minnesota Timberwolves,Minnesota Timberwolves,Brooklyn Nets
969,969,858550,2023-04-05,105,4,False,2022,92,17,5,Chicago Bulls,Chicago Bulls,Milwaukee Bucks
970,970,858555,2023-04-06,101,4,False,2022,129,23,16,Miami Heat,Miami Heat,Philadelphia 76ers
971,971,858565,2023-04-07,115,4,False,2022,122,12,9,Detroit Pistons,Detroit Pistons,Indiana Pacers
972,972,858569,2023-04-08,136,4,False,2022,125,13,25,Portland Trail Blazers,Portland Trail Blazers,LA Clippers
973,973,858577,2023-04-09,105,4,False,2022,134,3,23,Philadelphia 76ers,Philadelphia 76ers,Brooklyn Nets
974,974,857739,2022-12-09,95,4,False,2022,106,6,26,Sacramento Kings,Sacramento Kings,Cleveland Cavaliers
975,975,857986,2023-01-13,139,4,False,2022,114,26,11,Houston Rockets,Houston Rockets,Sacramento Kings
976,976,857433,2022-10-28,119,4,False,2022,108,17,20,New York Knicks,New York Knicks,Milwaukee Bucks
977,977,857367,2022-10-19,123,4,False,2022,102,29,8,Denver Nuggets,Denver Nuggets,Utah Jazz
978,978,858230,2023-02-15,120,4,False,2022,110,4,27,San Antonio Spurs,San Antonio Spurs,Charlotte Hornets
979,979,858237,2023-02-16,100,4,False,2022,112,5,17,Milwaukee Bucks,Milwaukee Bucks,Chicago Bulls
980,980,858243,2023-02-23,109,4,False,2022,115,6,8,Denver Nuggets,Denver Nuggets,Cleveland Cavaliers
981,981,858250,2023-02-24,109,4,False,2022,115,30,20,New York Knicks,New York Knicks,Washington Wizards
982,982,858257,2023-02-25,91,4,False,2022,95,9,28,Toronto Raptors,Toronto Raptors,Detroit Pistons
983,983,858267,2023-02-26,104,4,False,2022,101,17,24,Phoenix Suns,Phoenix Suns,Milwaukee Bucks
984,984,858276,2023-02-27,117,4,False,2022,106,4,9,Detroit Pistons,Detroit Pistons,Charlotte Hornets
985,985,858280,2023-02-28,116,4,False,2022,119,1,30,Washington Wizards,Washington Wizards,Atlanta Hawks
986,986,858295,2023-03-01,91,4,False,2022,105,4,24,Phoenix Suns,Phoenix Suns,Charlotte Hornets
987,987,858296,2023-03-02,119,4,False,2022,108,30,28,Toronto Raptors,Toronto Raptors,Washington Wizards
988,988,858302,2023-03-03,106,4,False,2022,117,4,22,Orlando Magic,Orlando Magic,Charlotte Hornets
989,989,858319,2023-03-05,126,4,False,2022,130,7,24,Phoenix Suns,Phoenix Suns,Dallas Mavericks
990,990,858328,2023-03-06,118,5,False,2022,114,6,2,Boston Celtics,Boston Celtics,Cleveland Cavaliers
991,991,858332,2023-03-07,104,4,False,2022,110,9,25,Portland Trail Blazers,Portland Trail Blazers,Detroit Pistons
992,992,858341,2023-03-08,120,4,False,2022,122,30,1,Atlanta Hawks,Atlanta Hawks,Washington Wizards
993,993,858353,2023-03-10,122,4,False,2022,112,14,28,Toronto Raptors,Toronto Raptors,Los Angeles Lakers
994,994,858360,2023-03-11,106,4,False,2022,95,13,20,New York Knicks,New York Knicks,LA Clippers
995,995,858369,2023-03-12,120,4,False,2022,122,8,3,Brooklyn Nets,Brooklyn Nets,Denver Nuggets
996,996,858379,2023-03-13,117,4,False,2022,97,9,12,Indiana Pacers,Indiana Pacers,Detroit Pistons
997,997,858383,2023-03-14,104,4,False,2022,120,4,6,Cleveland Cavaliers,Cleveland Cavaliers,Charlotte Hornets
998,998,858393,2023-03-15,109,4,False,2022,118,6,23,Philadelphia 76ers,Philadelphia 76ers,Cleveland Cavaliers
999,999,858398,2023-03-16,100,4,False,2022,119,9,8,Denver Nuggets,Denver Nuggets,Detroit Pistons
1000,1000,858408,2023-03-17,82,4,False,2022,121,4,23,Philadelphia 76ers,Philadelphia 76ers,Charlotte Hornets
1001,1001,858411,2023-03-18,116,4,False,2022,110,20,8,Denver Nuggets,Denver Nuggets,New York Knicks
1002,1002,858424,2023-03-19,102,4,False,2022,108,3,8,Denver Nuggets,Denver Nuggets,Brooklyn Nets
1003,1003,858432,2023-03-21,122,4,False,2022,112,22,30,Washington Wizards,Washington Wizards,Orlando Magic
1004,1004,858439,2023-03-22,104,4,False,2022,118,30,8,Denver Nuggets,Denver Nuggets,Washington Wizards
1005,1005,858447,2023-03-23,111,4,False,2022,106,22,20,New York Knicks,New York Knicks,Orlando Magic
1006,1006,858457,2023-03-24,120,4,False,2022,95,2,12,Indiana Pacers,Indiana Pacers,Boston Celtics
1007,1007,858461,2023-03-25,143,4,False,2022,130,1,12,Indiana Pacers,Indiana Pacers,Atlanta Hawks
1008,1008,858471,2023-03-26,110,4,False,2022,104,4,7,Dallas Mavericks,Dallas Mavericks,Charlotte Hornets
1009,1009,858476,2023-03-27,117,4,False,2022,126,9,17,Milwaukee Bucks,Milwaukee Bucks,Detroit Pistons
1010,1010,858487,2023-03-28,130,4,False,2022,111,30,2,Boston Celtics,Boston Celtics,Washington Wizards
1011,1011,858494,2023-03-29,136,4,False,2022,149,12,17,Milwaukee Bucks,Milwaukee Bucks,Indiana Pacers
1012,1012,858501,2023-03-30,99,4,False,2022,140,17,2,Boston Celtics,Boston Celtics,Milwaukee Bucks
1013,1013,858510,2023-03-31,91,4,False,2022,121,4,5,Chicago Bulls,Chicago Bulls,Charlotte Hornets
1014,1014,858523,2023-04-02,105,4,False,2022,107,18,25,Portland Trail Blazers,Portland Trail Blazers,Minnesota Timberwolves
1015,1015,858539,2023-04-04,128,4,False,2022,140,30,17,Milwaukee Bucks,Milwaukee Bucks,Washington Wizards
1016,1016,858545,2023-04-05,97,4,False,2022,93,2,28,Toronto Raptors,Toronto Raptors,Boston Celtics
1017,1017,858554,2023-04-06,94,4,False,2022,118,22,6,Cleveland Cavaliers,Cleveland Cavaliers,Orlando Magic
1018,1018,858562,2023-04-07,109,4,False,2022,112,4,11,Houston Rockets,Houston Rockets,Charlotte Hornets
1019,1019,858568,2023-04-08,131,4,False,2022,151,27,18,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs
1020,1020,858574,2023-04-09,120,4,False,2022,114,2,1,Atlanta Hawks,Atlanta Hawks,Boston Celtics
1021,1021,857424,2022-10-28,124,4,False,2022,111,24,19,New Orleans Pelicans,New Orleans Pelicans,Phoenix Suns
1022,1022,857804,2022-12-18,106,4,False,2022,109,12,20,New York Knicks,New York Knicks,Indiana Pacers
1023,1023,858003,2023-01-15,104,4,False,2022,117,9,20,New York Knicks,New York Knicks,Detroit Pistons
1024,1024,857365,2022-10-19,107,4,False,2022,105,24,7,Dallas Mavericks,Dallas Mavericks,Phoenix Suns
1025,1025,858314,2023-03-04,117,4,False,2022,109,16,1,Atlanta Hawks,Atlanta Hawks,Miami Heat
1026,1026,858322,2023-03-05,102,4,False,2022,86,3,4,Charlotte Hornets,Charlotte Hornets,Brooklyn Nets
1027,1027,858335,2023-03-07,96,4,False,2022,118,11,3,Brooklyn Nets,Brooklyn Nets,Houston Rockets
1028,1028,858342,2023-03-08,96,4,False,2022,117,8,5,Chicago Bulls,Chicago Bulls,Denver Nuggets
1029,1029,858348,2023-03-09,122,4,False,2022,117,26,20,New York Knicks,New York Knicks,Sacramento Kings
1030,1030,858352,2023-03-10,123,5,False,2022,124,18,3,Brooklyn Nets,Brooklyn Nets,Minnesota Timberwolves
1031,1031,858363,2023-03-11,126,5,False,2022,114,22,16,Miami Heat,Miami Heat,Orlando Magic
1032,1032,858370,2023-03-12,127,4,False,2022,110,19,25,Portland Trail Blazers,Portland Trail Blazers,New Orleans Pelicans
1033,1033,858376,2023-03-13,111,4,False,2022,109,11,2,Boston Celtics,Boston Celtics,Houston Rockets
1034,1034,858397,2023-03-16,116,4,False,2022,113,24,22,Orlando Magic,Orlando Magic,Phoenix Suns
1035,1035,858401,2023-03-17,139,6,False,2022,131,5,18,Minnesota Timberwolves,Minnesota Timberwolves,Chicago Bulls
1036,1036,858412,2023-03-18,113,4,False,2022,99,5,16,Miami Heat,Miami Heat,Chicago Bulls
1037,1037,858420,2023-03-19,111,4,False,2022,105,14,22,Orlando Magic,Orlando Magic,Los Angeles Lakers
1038,1038,858427,2023-03-20,112,4,False,2022,108,15,7,Dallas Mavericks,Dallas Mavericks,Memphis Grizzlies
1039,1039,858435,2023-03-21,119,4,False,2022,84,19,27,San Antonio Spurs,San Antonio Spurs,New Orleans Pelicans
1040,1040,858443,2023-03-22,130,4,False,2022,125,15,11,Houston Rockets,Houston Rockets,Memphis Grizzlies
1041,1041,858455,2023-03-24,109,4,False,2022,117,7,4,Charlotte Hornets,Charlotte Hornets,Dallas Mavericks
1042,1042,858464,2023-03-25,110,4,False,2022,131,13,19,New Orleans Pelicans,New Orleans Pelicans,LA Clippers
1043,1043,858469,2023-03-26,119,4,False,2022,106,22,3,Brooklyn Nets,Brooklyn Nets,Orlando Magic
1044,1044,858482,2023-03-27,124,4,False,2022,112,13,5,Chicago Bulls,Chicago Bulls,LA Clippers
1045,1045,858495,2023-03-29,107,4,False,2022,106,21,9,Detroit Pistons,Detroit Pistons,Oklahoma City Thunder
1046,1046,858506,2023-03-31,122,4,False,2022,114,2,29,Utah Jazz,Utah Jazz,Boston Celtics
1047,1047,858525,2023-04-02,134,5,False,2022,142,26,27,San Antonio Spurs,San Antonio Spurs,Sacramento Kings
1048,1048,858535,2023-04-04,103,4,False,2022,101,23,2,Boston Celtics,Boston Celtics,Philadelphia 76ers
1049,1049,858549,2023-04-05,125,4,False,2022,118,13,14,Los Angeles Lakers,Los Angeles Lakers,LA Clippers
1050,1050,858552,2023-04-06,119,4,False,2022,115,24,8,Denver Nuggets,Denver Nuggets,Phoenix Suns
1051,1051,858561,2023-04-07,114,4,False,2022,108,30,16,Miami Heat,Miami Heat,Washington Wizards
1052,1052,858573,2023-04-09,121,4,False,2022,105,28,17,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors
1053,1053,857359,2022-10-19,108,4,False,2022,130,3,19,New Orleans Pelicans,New Orleans Pelicans,Brooklyn Nets
1054,1054,857361,2022-10-19,108,4,False,2022,116,16,5,Chicago Bulls,Chicago Bulls,Miami Heat
1055,1055,857448,2022-10-30,112,4,False,2022,94,2,30,Washington Wizards,Washington Wizards,Boston Celtics
1056,1056,857815,2022-12-20,132,4,False,2022,94,20,10,Golden State Warriors,Golden State Warriors,New York Knicks
1057,1057,858326,2023-03-06,130,4,False,2022,128,16,1,Atlanta Hawks,Atlanta Hawks,Miami Heat
1058,1058,858333,2023-03-07,137,4,False,2022,128,21,10,Golden State Warriors,Golden State Warriors,Oklahoma City Thunder
1059,1059,858345,2023-03-08,108,4,False,2022,100,13,28,Toronto Raptors,Toronto Raptors,LA Clippers
1060,1060,858347,2023-03-09,124,4,False,2022,131,22,29,Utah Jazz,Utah Jazz,Orlando Magic
1061,1061,858354,2023-03-10,107,4,False,2022,114,30,1,Atlanta Hawks,Atlanta Hawks,Washington Wizards
1062,1062,858365,2023-03-11,111,4,False,2022,119,11,5,Chicago Bulls,Chicago Bulls,Houston Rockets
1063,1063,858368,2023-03-12,112,4,False,2022,93,23,30,Washington Wizards,Washington Wizards,Philadelphia 76ers
1064,1064,858378,2023-03-13,88,4,False,2022,104,7,15,Memphis Grizzlies,Memphis Grizzlies,Dallas Mavericks
1065,1065,858384,2023-03-14,132,4,False,2022,114,27,22,Orlando Magic,Orlando Magic,San Antonio Spurs
1066,1066,858392,2023-03-15,134,4,False,2022,126,13,10,Golden State Warriors,Golden State Warriors,LA Clippers
1067,1067,858396,2023-03-16,123,4,False,2022,139,17,12,Indiana Pacers,Indiana Pacers,Milwaukee Bucks
1068,1068,858402,2023-03-17,117,4,False,2022,94,6,30,Washington Wizards,Washington Wizards,Cleveland Cavaliers
1069,1069,858409,2023-03-18,121,4,False,2022,141,12,23,Philadelphia 76ers,Philadelphia 76ers,Indiana Pacers
1070,1070,858418,2023-03-19,107,4,False,2022,117,11,19,New Orleans Pelicans,New Orleans Pelicans,Houston Rockets
1071,1071,858434,2023-03-21,109,4,False,2022,132,26,2,Boston Celtics,Boston Celtics,Sacramento Kings
1072,1072,858444,2023-03-22,125,4,False,2022,127,7,10,Golden State Warriors,Golden State Warriors,Dallas Mavericks
1073,1073,858449,2023-03-23,127,4,False,2022,105,13,21,Oklahoma City Thunder,Oklahoma City Thunder,LA Clippers
1074,1074,858453,2023-03-24,118,4,False,2022,97,28,9,Detroit Pistons,Detroit Pistons,Toronto Raptors
1075,1075,858463,2023-03-25,129,4,False,2022,106,8,17,Milwaukee Bucks,Milwaukee Bucks,Denver Nuggets
1076,1076,858472,2023-03-26,108,4,False,2022,91,6,11,Houston Rockets,Houston Rockets,Cleveland Cavaliers
1077,1077,858480,2023-03-27,103,4,False,2022,117,29,24,Phoenix Suns,Phoenix Suns,Utah Jazz
1078,1078,858488,2023-03-28,134,4,False,2022,137,21,4,Charlotte Hornets,Charlotte Hornets,Oklahoma City Thunder
1079,1079,858497,2023-03-29,101,4,False,2022,92,20,16,Miami Heat,Miami Heat,New York Knicks
1080,1080,858508,2023-03-31,124,4,False,2022,107,3,1,Atlanta Hawks,Atlanta Hawks,Brooklyn Nets
1081,1081,858521,2023-04-02,118,4,False,2022,109,20,30,Washington Wizards,Washington Wizards,New York Knicks
1082,1082,858529,2023-04-02,112,4,False,2022,110,8,10,Golden State Warriors,Golden State Warriors,Denver Nuggets
1083,1083,858533,2023-04-04,100,4,False,2022,120,4,28,Toronto Raptors,Toronto Raptors,Charlotte Hornets
1084,1084,858563,2023-04-07,97,4,False,2022,119,26,10,Golden State Warriors,Golden State Warriors,Sacramento Kings
1085,1085,858576,2023-04-09,109,4,False,2022,114,30,11,Houston Rockets,Houston Rockets,Washington Wizards
1086,1086,858583,2023-04-09,128,4,False,2022,117,14,29,Utah Jazz,Utah Jazz,Los Angeles Lakers
1087,1087,857360,2022-10-19,117,4,False,2022,107,1,11,Houston Rockets,Houston Rockets,Atlanta Hawks
1088,1088,857362,2022-10-19,108,4,False,2022,105,28,6,Cleveland Cavaliers,Cleveland Cavaliers,Toronto Raptors
1089,1089,857450,2022-10-31,95,4,False,2022,93,13,11,Houston Rockets,Houston Rockets,LA Clippers
1090,1090,857456,2022-10-31,121,4,False,2022,105,29,15,Memphis Grizzlies,Memphis Grizzlies,Utah Jazz
1091,1091,857821,2022-12-21,134,4,False,2022,120,26,14,Los Angeles Lakers,Los Angeles Lakers,Sacramento Kings
1092,1092,858357,2023-03-10,119,4,False,2022,115,16,6,Cleveland Cavaliers,Cleveland Cavaliers,Miami Heat
1093,1093,858366,2023-03-11,125,4,False,2022,134,1,2,Boston Celtics,Boston Celtics,Atlanta Hawks
1094,1094,858388,2023-03-14,107,4,False,2022,123,25,20,New York Knicks,New York Knicks,Portland Trail Blazers
1095,1095,858395,2023-03-15,114,4,False,2022,117,5,26,Sacramento Kings,Sacramento Kings,Chicago Bulls
1096,1096,858407,2023-03-17,120,5,False,2022,126,27,15,Memphis Grizzlies,Memphis Grizzlies,San Antonio Spurs
1097,1097,858415,2023-03-18,122,4,False,2022,107,28,18,Minnesota Timberwolves,Minnesota Timberwolves,Toronto Raptors
1098,1098,858423,2023-03-19,118,4,False,2022,111,17,28,Toronto Raptors,Toronto Raptors,Milwaukee Bucks
1099,1099,858430,2023-03-20,108,4,False,2022,121,11,10,Golden State Warriors,Golden State Warriors,Houston Rockets
1100,1100,858433,2023-03-21,129,4,False,2022,107,1,9,Detroit Pistons,Detroit Pistons,Atlanta Hawks
1101,1101,858445,2023-03-22,91,4,False,2022,116,5,23,Philadelphia 76ers,Philadelphia 76ers,Chicago Bulls
1102,1102,858458,2023-03-24,116,4,False,2022,144,29,17,Milwaukee Bucks,Milwaukee Bucks,Utah Jazz
1103,1103,858465,2023-03-25,121,4,False,2022,113,26,29,Utah Jazz,Utah Jazz,Sacramento Kings
1104,1104,858474,2023-03-26,119,4,False,2022,123,1,15,Memphis Grizzlies,Memphis Grizzlies,Atlanta Hawks
1105,1105,858481,2023-03-27,90,4,False,2022,124,25,19,New Orleans Pelicans,New Orleans Pelicans,Portland Trail Blazers
1106,1106,858489,2023-03-28,113,4,False,2022,108,15,22,Orlando Magic,Orlando Magic,Memphis Grizzlies
1107,1107,858496,2023-03-29,110,4,False,2022,121,5,14,Los Angeles Lakers,Los Angeles Lakers,Chicago Bulls
1108,1108,858511,2023-03-31,109,4,False,2022,116,30,22,Orlando Magic,Orlando Magic,Washington Wizards
1109,1109,858514,2023-03-31,100,4,False,2022,93,24,8,Denver Nuggets,Denver Nuggets,Phoenix Suns
1110,1110,858516,2023-04-01,129,4,False,2022,122,16,7,Dallas Mavericks,Dallas Mavericks,Miami Heat
1111,1111,858520,2023-04-02,108,4,False,2022,128,4,28,Toronto Raptors,Toronto Raptors,Charlotte Hornets
1112,1112,858534,2023-04-04,105,4,False,2022,123,5,1,Atlanta Hawks,Atlanta Hawks,Chicago Bulls
1113,1113,858559,2023-04-07,112,4,False,2022,115,7,5,Chicago Bulls,Chicago Bulls,Dallas Mavericks
1114,1114,858579,2023-04-09,136,4,False,2022,141,20,12,Indiana Pacers,Indiana Pacers,New York Knicks
1115,1115,857453,2022-10-31,110,4,False,2022,108,17,9,Detroit Pistons,Detroit Pistons,Milwaukee Bucks
1116,1116,857357,2022-10-19,107,4,False,2022,114,12,30,Washington Wizards,Washington Wizards,Indiana Pacers
1117,1117,858371,2023-03-12,90,4,False,2022,102,27,21,Oklahoma City Thunder,Oklahoma City Thunder,San Antonio Spurs
1118,1118,858399,2023-03-16,128,4,False,2022,111,28,21,Oklahoma City Thunder,Oklahoma City Thunder,Toronto Raptors
1119,1119,858405,2023-03-17,114,4,False,2022,112,11,19,New Orleans Pelicans,New Orleans Pelicans,Houston Rockets
1120,1120,858414,2023-03-18,133,4,False,2022,119,15,10,Golden State Warriors,Golden State Warriors,Memphis Grizzlies
1121,1121,858419,2023-03-19,100,4,False,2022,112,9,16,Miami Heat,Miami Heat,Detroit Pistons
1122,1122,858429,2023-03-20,128,4,False,2022,120,29,26,Sacramento Kings,Sacramento Kings,Utah Jazz
1123,1123,858431,2023-03-21,109,4,False,2022,115,3,6,Cleveland Cavaliers,Cleveland Cavaliers,Brooklyn Nets
1124,1124,858441,2023-03-22,114,4,False,2022,118,28,12,Indiana Pacers,Indiana Pacers,Toronto Raptors
1125,1125,858448,2023-03-23,115,4,False,2022,96,19,4,Charlotte Hornets,Charlotte Hornets,New Orleans Pelicans
1126,1126,858456,2023-03-24,151,4,False,2022,114,15,11,Houston Rockets,Houston Rockets,Memphis Grizzlies
1127,1127,858473,2023-03-26,114,4,False,2022,104,28,30,Washington Wizards,Washington Wizards,Toronto Raptors
1128,1128,858479,2023-03-27,137,4,False,2022,115,20,11,Houston Rockets,Houston Rockets,New York Knicks
1129,1129,858485,2023-03-28,106,4,False,2022,92,28,16,Miami Heat,Miami Heat,Toronto Raptors
1130,1130,858492,2023-03-29,116,4,False,2022,108,23,7,Dallas Mavericks,Dallas Mavericks,Philadelphia 76ers
1131,1131,858505,2023-03-31,117,4,False,2022,110,23,28,Toronto Raptors,Toronto Raptors,Philadelphia 76ers
1132,1132,858537,2023-04-04,103,4,False,2022,121,19,26,Sacramento Kings,Sacramento Kings,New Orleans Pelicans
1133,1133,858548,2023-04-05,123,4,False,2022,119,7,26,Sacramento Kings,Sacramento Kings,Dallas Mavericks
1134,1134,858553,2023-04-06,129,4,False,2022,127,27,25,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs
1135,1135,858560,2023-04-07,121,4,False,2022,102,2,28,Toronto Raptors,Toronto Raptors,Boston Celtics
1136,1136,858572,2023-04-09,123,4,False,2022,110,16,22,Orlando Magic,Orlando Magic,Miami Heat
1137,1137,857459,2022-11-01,116,4,False,2022,109,16,10,Golden State Warriors,Golden State Warriors,Miami Heat
1138,1138,857358,2022-10-19,113,4,False,2022,109,9,22,Orlando Magic,Orlando Magic,Detroit Pistons
1139,1139,858417,2023-03-19,126,4,False,2022,118,27,1,Atlanta Hawks,Atlanta Hawks,San Antonio Spurs
1140,1140,858442,2023-03-22,130,4,False,2022,94,17,27,San Antonio Spurs,San Antonio Spurs,Milwaukee Bucks
1141,1141,858454,2023-03-24,120,4,False,2022,112,10,23,Philadelphia 76ers,Philadelphia 76ers,Golden State Warriors
1142,1142,858462,2023-03-25,125,4,False,2022,105,24,23,Philadelphia 76ers,Philadelphia 76ers,Phoenix Suns
1143,1143,858468,2023-03-26,137,4,False,2022,93,2,27,San Antonio Spurs,San Antonio Spurs,Boston Celtics
1144,1144,858477,2023-03-27,116,4,False,2022,111,8,23,Philadelphia 76ers,Philadelphia 76ers,Denver Nuggets
1145,1145,858486,2023-03-28,120,4,False,2022,109,10,19,New Orleans Pelicans,New Orleans Pelicans,Golden State Warriors
1146,1146,858493,2023-03-29,132,4,False,2022,141,15,13,LA Clippers,LA Clippers,Memphis Grizzlies
1147,1147,858504,2023-03-31,116,4,False,2022,130,6,20,New York Knicks,New York Knicks,Cleveland Cavaliers
1148,1148,858522,2023-04-02,118,4,False,2022,128,21,24,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder
1149,1149,858538,2023-04-04,119,4,False,2022,109,15,25,Portland Trail Blazers,Portland Trail Blazers,Memphis Grizzlies
1150,1150,858546,2023-04-05,138,5,False,2022,131,19,15,Memphis Grizzlies,Memphis Grizzlies,New Orleans Pelicans
1151,1151,858551,2023-04-06,98,4,False,2022,114,29,21,Oklahoma City Thunder,Oklahoma City Thunder,Utah Jazz
1152,1152,858558,2023-04-07,131,5,False,2022,136,1,23,Philadelphia 76ers,Philadelphia 76ers,Atlanta Hawks
1153,1153,858575,2023-04-09,103,4,False,2022,81,5,9,Detroit Pistons,Detroit Pistons,Chicago Bulls
1154,1154,858582,2023-04-09,101,4,False,2022,157,25,10,Golden State Warriors,Golden State Warriors,Portland Trail Blazers
1155,1155,858540,2023-04-04,133,5,False,2022,135,29,14,Los Angeles Lakers,Los Angeles Lakers,Utah Jazz
1156,1156,858544,2023-04-05,134,4,False,2022,116,1,30,Washington Wizards,Washington Wizards,Atlanta Hawks
1157,1157,858557,2023-04-07,113,4,False,2022,105,19,20,New York Knicks,New York Knicks,New Orleans Pelicans
1158,1158,858566,2023-04-07,121,4,False,2022,107,14,24,Phoenix Suns,Phoenix Suns,Los Angeles Lakers
1159,1159,858567,2023-04-08,118,4,False,2022,114,29,8,Denver Nuggets,Denver Nuggets,Utah Jazz
1160,1160,858570,2023-04-09,95,4,False,2022,106,6,4,Charlotte Hornets,Charlotte Hornets,Cleveland Cavaliers
1161,1161,858580,2023-04-09,115,4,False,2022,100,21,15,Memphis Grizzlies,Memphis Grizzlies,Oklahoma City Thunder
1162,1162,857464,2022-11-02,106,4,False,2022,88,5,4,Charlotte Hornets,Charlotte Hornets,Chicago Bulls
1163,1163,857469,2022-11-02,100,4,False,2022,143,27,28,Toronto Raptors,Toronto Raptors,San Antonio Spurs
1164,1164,857468,2022-11-02,101,4,False,2022,109,11,13,LA Clippers,LA Clippers,Houston Rockets
1165,1165,857419,2022-10-26,113,4,False,2022,118,9,1,Atlanta Hawks,Atlanta Hawks,Detroit Pistons
1166,1166,857578,2022-11-18,134,4,False,2022,133,29,24,Phoenix Suns,Phoenix Suns,Utah Jazz
1167,1167,857618,2022-11-23,114,4,False,2022,96,6,25,Portland Trail Blazers,Portland Trail Blazers,Cleveland Cavaliers
1168,1168,857836,2022-12-23,133,4,False,2022,113,22,27,San Antonio Spurs,San Antonio Spurs,Orlando Magic
1169,1169,857355,2022-10-18,126,4,False,2022,117,2,23,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics
1170,1170,857418,2022-10-26,109,4,False,2022,101,29,11,Houston Rockets,Houston Rockets,Utah Jazz
1171,1171,857631,2022-11-25,129,5,False,2022,132,20,25,Portland Trail Blazers,Portland Trail Blazers,New York Knicks
1172,1172,857881,2022-12-29,116,4,False,2022,110,2,13,LA Clippers,LA Clippers,Boston Celtics
1173,1173,857356,2022-10-18,123,4,False,2022,109,10,14,Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors
1174,1174,857420,2022-10-27,125,5,False,2022,129,3,7,Dallas Mavericks,Dallas Mavericks,Brooklyn Nets
1175,1175,857643,2022-11-26,105,4,False,2022,100,28,7,Dallas Mavericks,Dallas Mavericks,Toronto Raptors
1176,1176,857927,2023-01-04,129,5,False,2022,126,23,12,Indiana Pacers,Indiana Pacers,Philadelphia 76ers
1177,1177,857363,2022-10-19,115,5,False,2022,112,15,20,New York Knicks,New York Knicks,Memphis Grizzlies
1178,1178,857422,2022-10-27,123,4,False,2022,110,10,16,Miami Heat,Miami Heat,Golden State Warriors
1179,1179,857683,2022-12-02,129,4,False,2022,133,17,14,Los Angeles Lakers,Los Angeles Lakers,Milwaukee Bucks
1180,1180,857925,2023-01-04,101,5,False,2022,104,28,17,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors
1181,1181,857366,2022-10-19,102,4,False,2022,129,27,4,Charlotte Hornets,Charlotte Hornets,San Antonio Spurs
1182,1182,858151,2023-02-04,100,4,False,2022,116,9,24,Phoenix Suns,Phoenix Suns,Detroit Pistons
1183,1183,858158,2023-02-05,103,4,False,2022,122,12,6,Cleveland Cavaliers,Cleveland Cavaliers,Indiana Pacers
1184,1184,858172,2023-02-07,112,4,False,2022,116,3,24,Phoenix Suns,Phoenix Suns,Brooklyn Nets
1185,1185,858177,2023-02-08,118,4,False,2022,104,30,4,Charlotte Hornets,Charlotte Hornets,Washington Wizards
1186,1186,858197,2023-02-10,129,4,False,2022,138,25,21,Oklahoma City Thunder,Oklahoma City Thunder,Portland Trail Blazers
1187,1187,857458,2022-11-01,99,4,False,2022,108,3,5,Chicago Bulls,Chicago Bulls,Brooklyn Nets
1188,1188,857441,2022-10-29,116,4,False,2022,125,3,12,Indiana Pacers,Indiana Pacers,Brooklyn Nets
1189,1189,857423,2022-10-27,118,4,False,2022,110,21,13,LA Clippers,LA Clippers,Oklahoma City Thunder
1190,1190,857432,2022-10-28,113,4,False,2022,93,22,4,Charlotte Hornets,Charlotte Hornets,Orlando Magic
1191,1191,857493,2022-11-05,118,4,False,2022,133,20,2,Boston Celtics,Boston Celtics,New York Knicks
1192,1192,857454,2022-10-31,108,4,False,2022,115,4,26,Sacramento Kings,Sacramento Kings,Charlotte Hornets
1193,1193,857467,2022-11-02,111,4,False,2022,121,23,30,Washington Wizards,Washington Wizards,Philadelphia 76ers
1194,1194,857483,2022-11-04,104,4,False,2022,106,23,20,New York Knicks,New York Knicks,Philadelphia 76ers
1195,1195,857495,2022-11-06,113,4,False,2022,104,28,5,Chicago Bulls,Chicago Bulls,Toronto Raptors
